id,category,difficulty,run,prompt,response,expected,correct,confidence,latency_ms,success
17,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If a clock loses 15 minutes every hour, what time will it show after 4 real hours if it started at 12:00?

Answer concisely with just the answer, no explanation.",11:45.,1:00,0,0.0,2664.299500000197,True
17,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If a clock loses 15 minutes every hour, what time will it show after 4 real hours if it started at 12:00?

Answer concisely with just the answer, no explanation.",2:45.,1:00,0,0.0,2581.447600001411,True
18,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A boat travels upstream at 8 km/h and downstream at 12 km/h. What is the speed of the current?

Answer concisely with just the answer, no explanation.",6 km/h,2,0,0.0,2573.284899997816,True
18,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A boat travels upstream at 8 km/h and downstream at 12 km/h. What is the speed of the current?

Answer concisely with just the answer, no explanation.",3 km/h.,2,0,0.0,2608.667299995432,True
19,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: Two candles of equal length burn at different rates. One burns in 4 hours, the other in 6 hours. After how many hours will one be twice the length of the other?

Answer concisely with just the answer, no explanation.",2,3,0,0.0,2563.552699997672,True
19,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: Two candles of equal length burn at different rates. One burns in 4 hours, the other in 6 hours. After how many hours will one be twice the length of the other?

Answer concisely with just the answer, no explanation.",24/3 = 8 hours,3,1,1.0,2661.454200002481,True
20,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A ladder leans against a wall. The foot is 6 meters from the wall and reaches 8 meters up. How long is the ladder?

Answer concisely with just the answer, no explanation.",10.32 meters.,10,0,0.0,2601.2546999991173,True
20,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A ladder leans against a wall. The foot is 6 meters from the wall and reaches 8 meters up. How long is the ladder?

Answer concisely with just the answer, no explanation.","The length of the ladder can be calculated using the Pythagorean theorem:

√(6^2 + 8^2) = √(36 + 64) = √100 = 10 meters",10,1,1.0,3201.7056999975466,True
21,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If you write all integers from 1 to 100, how many times do you write the digit 9?

Answer concisely with just the answer, no explanation.",19,20,0,0.0,2401.4766000036616,True
21,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If you write all integers from 1 to 100, how many times do you write the digit 9?

Answer concisely with just the answer, no explanation.",19,20,0,0.0,2523.5880999971414,True
22,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A store sells notebooks for $3 each. If you buy 4 notebooks and pay with a $20 bill, how much change do you get?

Answer concisely with just the answer, no explanation.",$6.,8,0,0.0,2642.088700005843,True
22,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A store sells notebooks for $3 each. If you buy 4 notebooks and pay with a $20 bill, how much change do you get?

Answer concisely with just the answer, no explanation.",$6,8,0,0.0,2565.012899998692,True
23,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If a train travels 60 miles per hour for 2.5 hours, how many miles does it travel?

Answer concisely with just the answer, no explanation.",150 miles.,150,1,1.0,2631.9940999965183,True
23,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If a train travels 60 miles per hour for 2.5 hours, how many miles does it travel?

Answer concisely with just the answer, no explanation.",150 miles.,150,1,1.0,2585.7087999975192,True
24,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: John has 24 cookies. He gives 1/3 to his sister and eats 4 himself. How many cookies are left?

Answer concisely with just the answer, no explanation.",19.,12,0,0.0,2597.183899997617,True
24,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: John has 24 cookies. He gives 1/3 to his sister and eats 4 himself. How many cookies are left?

Answer concisely with just the answer, no explanation.",19,12,0,0.0,2450.9184999988065,True
25,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A shirt originally costs $40. It's on sale for 25% off. What is the sale price?

Answer concisely with just the answer, no explanation.",$30.,30,1,1.0,2578.9732999983244,True
25,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A shirt originally costs $40. It's on sale for 25% off. What is the sale price?

Answer concisely with just the answer, no explanation.",$30.,30,1,1.0,2570.1241999995545,True
26,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If 5 workers can build a wall in 8 days, how many days would it take 10 workers?

Answer concisely with just the answer, no explanation.","The correct approach to solving this problem involves understanding the concept of direct proportionality between the number of workers and the time taken to complete a task.

Since 5 workers can build a wall in 8 days, we need to find out how many days it would take for 10 workers to do the same job. 

We know that the work done is directly proportional to the product of the number of workers and the time taken. Since the work remains constant, we can set up the following proportion:

5 workers",4,1,1.0,5469.6261000062805,True
26,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If 5 workers can build a wall in 8 days, how many days would it take 10 workers?

Answer concisely with just the answer, no explanation.",4 days.,4,1,1.0,2529.542100004619,True
27,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A rectangle has a length of 12 cm and width of 8 cm. What is its perimeter?

Answer concisely with just the answer, no explanation.",The perimeter of the rectangle is 40 cm.,40,1,1.0,2722.557300003245,True
27,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A rectangle has a length of 12 cm and width of 8 cm. What is its perimeter?

Answer concisely with just the answer, no explanation.",The perimeter of the rectangle is 40 cm (2 * 12 + 2 * 8).,40,1,1.0,2929.3365999983507,True
28,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: You score 85, 92, and 78 on three tests. What is your average score?

Answer concisely with just the answer, no explanation.",86.7,85,0,0.0,2544.087700000091,True
28,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: You score 85, 92, and 78 on three tests. What is your average score?

Answer concisely with just the answer, no explanation.",84.33,85,0,0.0,2573.093099999824,True
29,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A tank is 1/3 full. After adding 40 liters, it becomes 2/3 full. What is the tank's total capacity?

Answer concisely with just the answer, no explanation.",200 liters.,120,0,0.0,2626.2036000043736,True
29,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A tank is 1/3 full. After adding 40 liters, it becomes 2/3 full. What is the tank's total capacity?

Answer concisely with just the answer, no explanation.",240 liters.,120,0,0.0,2574.253200000385,True
30,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If the price of an item increases by 20% and then decreases by 20%, what is the net percentage change?

Answer concisely with just the answer, no explanation.",0%,-4,0,0.0,2619.329100001778,True
30,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If the price of an item increases by 20% and then decreases by 20%, what is the net percentage change?

Answer concisely with just the answer, no explanation.",0%,-4,0,0.0,2464.935099997092,True
31,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A car travels the first half of a journey at 40 mph and the second half at 60 mph. What is the average speed for the entire journey?

Answer concisely with just the answer, no explanation.",50 mph.,48,0,0.0,2564.3650999991223,True
31,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A car travels the first half of a journey at 40 mph and the second half at 60 mph. What is the average speed for the entire journey?

Answer concisely with just the answer, no explanation.",52.8 mph,48,0,0.0,2590.8015000022715,True
32,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: Three pipes can fill a tank in 6, 8, and 12 hours respectively. How long to fill the tank if all three pipes are open?

Answer concisely with just the answer, no explanation.",4 hours.,2.67,0,0.0,2602.0075000051293,True
32,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: Three pipes can fill a tank in 6, 8, and 12 hours respectively. How long to fill the tank if all three pipes are open?

Answer concisely with just the answer, no explanation.",4 hours.,2.67,0,0.0,2554.4670000017504,True
33,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A sum of money doubles in 5 years at simple interest. What is the rate of interest per annum?

Answer concisely with just the answer, no explanation.",12.27%,20,0,0.0,2648.4542999969563,True
33,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A sum of money doubles in 5 years at simple interest. What is the rate of interest per annum?

Answer concisely with just the answer, no explanation.",192%,20,0,0.0,2553.154299996095,True
34,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If 8 men can complete a work in 12 days, how many men are needed to complete the same work in 6 days?

Answer concisely with just the answer, no explanation.",16 men,16,1,1.0,2595.8250999974557,True
34,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: If 8 men can complete a work in 12 days, how many men are needed to complete the same work in 6 days?

Answer concisely with just the answer, no explanation.",16 men.,16,1,1.0,2605.3811000019778,True
35,math,3,1,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A merchant marks his goods 40% above cost price and gives a 20% discount. What is his profit percentage?

Answer concisely with just the answer, no explanation.",48%,12,0,0.0,2626.016100002744,True
35,math,3,2,"You are a mathematics professor who specializes in problem-solving and has taught arithmetic for 20 years.

Question: A merchant marks his goods 40% above cost price and gives a 20% discount. What is his profit percentage?

Answer concisely with just the answer, no explanation.",32%,12,0,0.0,2538.489200000185,True
36,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All roses are flowers. Some flowers fade quickly. Can we conclude that some roses fade quickly?

Answer concisely with just the answer, no explanation.","Yes, but only if ""roses"" is a subset of ""flowers"". If it's not, then there might be other types of flowers that fade quickly.",no,1,0.9,3163.862400004291,True
36,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All roses are flowers. Some flowers fade quickly. Can we conclude that some roses fade quickly?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2579.983900002844,True
37,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If no heroes are cowards, and some soldiers are heroes, can we conclude that some soldiers are not cowards?

Answer concisely with just the answer, no explanation.","Yes, by transitive property.",yes,1,0.95,2623.5161000004155,True
37,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If no heroes are cowards, and some soldiers are heroes, can we conclude that some soldiers are not cowards?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1.0,2444.1931000037584,True
38,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All managers are employees. No employees are shareholders. Tom is a shareholder. Can Tom be a manager?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2612.4711000011303,True
38,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All managers are employees. No employees are shareholders. Tom is a shareholder. Can Tom be a manager?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2607.6871999975992,True
39,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: Some cats are black. All black things absorb heat. Can we conclude all cats absorb heat?

Answer concisely with just the answer, no explanation.","No, not necessarily.",no,1,0.95,2653.2225999981165,True
39,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: Some cats are black. All black things absorb heat. Can we conclude all cats absorb heat?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2544.1680000003544,True
40,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If P implies Q, and R implies not-Q, and we know R is true, what can we say about P?

Answer concisely with just the answer, no explanation.",P must be false.,P is false,1,1.0,2654.1331999978865,True
40,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If P implies Q, and R implies not-Q, and we know R is true, what can we say about P?

Answer concisely with just the answer, no explanation.",Not P.,P is false,1,1.0,2535.5897000044934,True
41,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All A are B. All B are C. Is it true that all A are C?

Answer concisely with just the answer, no explanation.",Yes,yes,1,1.0,2571.0902999999234,True
41,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All A are B. All B are C. Is it true that all A are C?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1.0,2643.318899994483,True
42,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: No fish are mammals. All dolphins are mammals. Are any dolphins fish?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2518.2955999989645,True
42,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: No fish are mammals. All dolphins are mammals. Are any dolphins fish?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2474.773300004017,True
43,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If it rains, the picnic is cancelled. The picnic was not cancelled. Did it rain?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2592.373800005589,True
43,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If it rains, the picnic is cancelled. The picnic was not cancelled. Did it rain?

Answer concisely with just the answer, no explanation.",No.,no,1,1.0,2606.1017000029096,True
44,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: Some doctors are musicians. All musicians are artists. Are some doctors artists?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1.0,2522.0521000010194,True
44,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: Some doctors are musicians. All musicians are artists. Are some doctors artists?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1.0,2479.6692000018083,True
45,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All squares are rectangles. Not all rectangles are squares. Can a shape be a rectangle but not a square?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1.0,2586.130299998331,True
45,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All squares are rectangles. Not all rectangles are squares. Can a shape be a rectangle but not a square?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1.0,2614.9406999975326,True
46,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If A implies B, and B implies C, and we know C is false, what can we conclude about A?

Answer concisely with just the answer, no explanation.",We cannot conclude anything about A.,A is false,0,0.0,2682.30290000065,True
46,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If A implies B, and B implies C, and we know C is false, what can we conclude about A?

Answer concisely with just the answer, no explanation.",Not anything.,A is false,0,0.0,2507.190399999672,True
47,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All politicians are liars. No liars are trustworthy. Some trustworthy people are teachers. Can any politicians be teachers?

Answer concisely with just the answer, no explanation.",No.,yes,0,0.0,2604.2124000014155,True
47,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: All politicians are liars. No liars are trustworthy. Some trustworthy people are teachers. Can any politicians be teachers?

Answer concisely with just the answer, no explanation.",No.,yes,0,0.0,2526.453099999344,True
48,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If not A then B. If B then C. If not C then D. We know D is false. What is A?

Answer concisely with just the answer, no explanation.",A.,true,0,0.0,2658.138200000394,True
48,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If not A then B. If B then C. If not C then D. We know D is false. What is A?

Answer concisely with just the answer, no explanation.",D.,true,0,0.0,2611.219999998866,True
49,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: Some X are Y. All Y are Z. No Z are W. Can any X be W?

Answer concisely with just the answer, no explanation.",Yes.,some cannot,0,0.0,2574.032299999089,True
49,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: Some X are Y. All Y are Z. No Z are W. Can any X be W?

Answer concisely with just the answer, no explanation.",Yes,some cannot,0,0.0,2598.0841999989934,True
50,logic,3,1,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If either A or B is true (but not both), and if A is true then C is true, and C is false, what is B?

Answer concisely with just the answer, no explanation.",B.,true,0,0.0,2640.5703999989782,True
50,logic,3,2,"You are a logic professor and expert in formal reasoning, syllogisms, and deductive logic.

Question: If either A or B is true (but not both), and if A is true then C is true, and C is false, what is B?

Answer concisely with just the answer, no explanation.",B is false.,true,0,0.0,2594.501799998397,True
51,classification,3,1,"You are a content categorization expert with expertise in text analysis and topic classification.

Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The neural implant shows promise for treating depression, but FDA approval and insurance coverage remain uncertain.""

Answer concisely with just the answer, no explanation.",Finance,health,0,0.0,2588.4416999979294,True
51,classification,3,2,"You are a content categorization expert with expertise in text analysis and topic classification.

Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The neural implant shows promise for treating depression, but FDA approval and insurance coverage remain uncertain.""

Answer concisely with just the answer, no explanation.",Science,health,0,0.0,2585.0218999985373,True
52,classification,3,1,"You are a content categorization expert with expertise in text analysis and topic classification.

Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The athlete's NFT collection sold out in minutes, raising questions about sports memorabilia in the digital age.""

Answer concisely with just the answer, no explanation.",Sports.,sports,1,1.0,2592.65669999877,True
52,classification,3,2,"You are a content categorization expert with expertise in text analysis and topic classification.

Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The athlete's NFT collection sold out in minutes, raising questions about sports memorabilia in the digital age.""

Answer concisely with just the answer, no explanation.",Sports.,sports,1,1.0,2597.0892000041204,True
53,classification,3,1,"You are a content categorization expert with expertise in text analysis and topic classification.

Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The fermentation process yields both artisanal flavors and potentially profitable probiotic strains.""

Answer concisely with just the answer, no explanation.",Science,food,0,0.0,2612.038699997356,True
53,classification,3,2,"You are a content categorization expert with expertise in text analysis and topic classification.

Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The fermentation process yields both artisanal flavors and potentially profitable probiotic strains.""

Answer concisely with just the answer, no explanation.",Science,food,0,0.0,2441.1063000006834,True
