id,category,difficulty,run,prompt,response,expected,correct,confidence,latency_ms,success
64,classification,3,1,"Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The documentary explores how social media algorithms influence political opinions and mental health.""

Respond with only the category name.",social,technology,0,0,2597.130800000741,TRUE
64,classification,3,2,"Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The documentary explores how social media algorithms influence political opinions and mental health.""

Respond with only the category name.",social,technology,0,0,2605.586300000141,TRUE
65,classification,3,1,"Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Urban farms are addressing food security while providing job training for at-risk youth.""

Respond with only the category name.",health,social,0,0,2507.703000002948,TRUE
65,classification,3,2,"Question: What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Urban farms are addressing food security while providing job training for at-risk youth.""

Respond with only the category name.",food,social,0,0,2488.9884000003804,TRUE
66,reading,3,1,"Question: Text: 'The committee voted 5-4 to approve the measure, with the chairman abstaining. Had he voted against, the motion would have failed.' Question: How many committee members are there?

Provide a brief, direct answer.","There are 9 committee members (5 for approval and 4 against, plus the chairman).",10,0,0,2917.3216999988654,TRUE
73,reading,3,1,"Question: Text: 'Maria speaks Spanish at home, English at work, and is currently learning Mandarin.' Question: How many languages is Maria involved with?

Provide a brief, direct answer.",Two.,3,0,0,2576.038499995775,TRUE
77,reading,3,2,"Question: Text: 'While solar energy is renewable, its intermittent nature requires battery storage solutions, which currently remain expensive.' Question: What is the main challenge with solar energy mentioned?

Provide a brief, direct answer.","The main challenge with solar energy mentioned is its intermittency, which necessitates the use of expensive battery storage solutions.",intermittent,0,0,2914.1207,TRUE
79,reading,3,1,"Question: Text: 'After years of decline, the species showed signs of recovery once hunting was banned and habitats were restored.' Question: What two factors contributed to the species' recovery?

Provide a brief, direct answer.","The two contributing factors were:

1. The banning of hunting
2. Habitat restoration.",hunting ban and habitat restoration,0,0,2794.6687000003294,TRUE
81,commonsense,3,1,"Question: A man walks into a bar and asks for a glass of water. The bartender pulls out a gun and points it at him. The man says 'thank you' and leaves. Why?

Provide a brief, direct answer.","The man is playing a prank on the bartender; ""Thank you"" is an example of dry humor or gallows humor, implying that he knows the situation is absurd and humorous.",hiccups,0,0,3119.9353999982122,TRUE
81,commonsense,3,2,"Question: A man walks into a bar and asks for a glass of water. The bartender pulls out a gun and points it at him. The man says 'thank you' and leaves. Why?

Provide a brief, direct answer.",The man is a method actor researching a role for a film or play and this is part of his character's dialogue.,hiccups,0,0,2842.8539000015007,TRUE
83,commonsense,3,1,"Question: A cowboy rides into town on Friday, stays three days, and leaves on Friday. How is this possible?

Provide a brief, direct answer.","The cowboy is riding from one ""Friday"" to another, so the wordplay suggests that he's traveling between different Fridays, not necessarily the same day of the week.",horse named Friday,0,0,3149.3584999989253,TRUE
84,commonsense,3,1,"Question: If you put ice cream in the sun, what happens?

Provide a brief, direct answer.",The ice cream will melt and turn into a puddle of melted ice cream due to the heat from the sun.,melts,0,0,2936.525900004199,TRUE
84,commonsense,3,2,"Question: If you put ice cream in the sun, what happens?

Provide a brief, direct answer.",The ice cream will melt and turn into a puddle of warm liquid.,melts,0,0,2729.2089000038686,TRUE
86,commonsense,3,1,"Question: What should you do if a smoke alarm goes off in your house?

Provide a brief, direct answer.",Turn off the main electrical power to the alarm and exit the building immediately while checking the surrounding area for any signs of fire or smoke before returning.,leave,0,0,3050.339699999313,TRUE
86,commonsense,3,2,"Question: What should you do if a smoke alarm goes off in your house?

Provide a brief, direct answer.","Turn off the smoke alarm and investigate the cause of the alarm; if it's a fire, call 911 immediately.",leave,0,0,2968.1472000011127,TRUE
87,commonsense,3,1,"Question: Why do we put food in the refrigerator?

Provide a brief, direct answer.","We put food in the refrigerator to keep it cool and prevent bacterial growth, preserving its quality, safety, and nutritional value.",keep fresh,0,0,2953.564399998868,TRUE
87,commonsense,3,2,"Question: Why do we put food in the refrigerator?

Provide a brief, direct answer.","We put food in the refrigerator to keep it cool and prevent bacterial growth, spoilage, and foodborne illness by maintaining a consistent temperature below 40°F (4°C).",keep fresh,0,0,3062.5362999999197,TRUE
88,commonsense,3,1,"Question: A man pushes his car to a hotel and loses all his money. What's happening?

Provide a brief, direct answer.","The man is likely running from the law or someone he owes money to, as this scenario could be related to a getaway situation where he has lost his valuables.",monopoly,0,0,3125.032399999327,TRUE
88,commonsense,3,2,"Question: A man pushes his car to a hotel and loses all his money. What's happening?

Provide a brief, direct answer.","He is checking into the hotel by paying for it with the money in his pocket, which he lost when he pushed the car.",monopoly,0,0,3100.1245000006747,TRUE
89,commonsense,3,1,"Question: Why might a doctor refuse to operate on their own child?

Provide a brief, direct answer.","A doctor might refuse to operate on their own child due to conflicts of interest, bias, or the perception that they may not be able to provide objective care. This is often referred to as the ""father effect"" in medical research.",conflict of interest,0,0,3381.0212000025786,TRUE
90,commonsense,3,1,"Question: If a plane crashes exactly on the US-Canada border, where do you bury the survivors?

Provide a brief, direct answer.",You don't bury them. You help them with medical attention and get them to safety on either side of the border.,don't bury survivors,0,0,2948.0221000048914,TRUE
90,commonsense,3,2,"Question: If a plane crashes exactly on the US-Canada border, where do you bury the survivors?

Provide a brief, direct answer.","The question is meant to be a trick or an oxymoron. Since there are no survivors in this scenario (the plane crashed), it's not possible to determine where to bury them.",don't bury survivors,0,0,3064.912699999695,TRUE
91,code,3,1,"Question: What is the output? x = [1,2,3]; x.insert(1, 'a'); print(x[2])

Respond with only what the code prints.",'a',2,0,0,2589.869399998861,TRUE
91,code,3,2,"Question: What is the output? x = [1,2,3]; x.insert(1, 'a'); print(x[2])

Respond with only what the code prints.",a,2,0,0,2467.1417999998084,TRUE
92,code,3,1,"Question: What is the output? print(bool('False'))

Respond with only what the code prints.",FALSE,TRUE,0,0,2540.186400001403,TRUE
92,code,3,2,"Question: What is the output? print(bool('False'))

Respond with only what the code prints.",FALSE,TRUE,0,0,2601.8850000036764,TRUE
93,code,3,1,"Question: What is the output? x = '12345'; print(x[1::2])

Respond with only what the code prints.",345,24,0,0,2568.7389000013354,TRUE
93,code,3,2,"Question: What is the output? x = '12345'; print(x[1::2])

Respond with only what the code prints.",354,24,0,0,2540.0425999978324,TRUE
96,code,3,2,"Question: What is the output? x = 5; y = 3; print(x > y)

Respond with only what the code prints.",FALSE,TRUE,0,0,2577.205399997183,TRUE
99,code,3,1,"Question: What is the output? def f(n): return 1 if n<=1 else n*f(n-1); print(f(5))

Respond with only what the code prints.",144,120,0,0,2488.9362000030815,TRUE
99,code,3,2,"Question: What is the output? def f(n): return 1 if n<=1 else n*f(n-1); print(f(5))

Respond with only what the code prints.",192,120,0,0,2494.5283999986714,TRUE
100,code,3,1,"Question: What is the output? x = [1,2,3]; y = x; y.append(4); print(x)

Respond with only what the code prints.","[1, 2, 3]","[1, 2, 3, 4]",0,0,2711.303500000213,TRUE
100,code,3,2,"Question: What is the output? x = [1,2,3]; y = x; y.append(4); print(x)

Respond with only what the code prints.","[1, 2, 3]","[1, 2, 3, 4]",0,0,2692.156299999624,TRUE
1,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""I suppose the service was adequate, if you don't mind waiting an eternity for lukewarm food.""

Respond with exactly one word: positive, negative, or neutral.",negative,negative,1,1,6067.714500000875,TRUE
2,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""Well, that's certainly one way to run a business into the ground.""

Respond with exactly one word: positive, negative, or neutral.",Negative.,negative,1,1,2621.6987000007066,TRUE
2,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""Well, that's certainly one way to run a business into the ground.""

Respond with exactly one word: positive, negative, or neutral.",Negative.,negative,1,1,2561.4366000008886,TRUE
3,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The renovation exceeded our expectations, though the contractor's timeline estimates were... optimistic.""

Respond with exactly one word: positive, negative, or neutral.",positive,positive,1,1,2617.2861000013654,TRUE
3,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The renovation exceeded our expectations, though the contractor's timeline estimates were... optimistic.""

Respond with exactly one word: positive, negative, or neutral.",positive.,positive,1,1,2481.738199996471,TRUE
5,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The app works perfectly, assuming you enjoy watching loading screens.""

Respond with exactly one word: positive, negative, or neutral.",negative,negative,1,1,2689.1611000028206,TRUE
6,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The movie wasn't bad, but I've seen better.""

Respond with exactly one word: positive, negative, or neutral.",Neutral.,neutral,1,1,2597.285000003467,TRUE
6,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The movie wasn't bad, but I've seen better.""

Respond with exactly one word: positive, negative, or neutral.",neutral.,neutral,1,1,2576.652900002955,TRUE
7,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""I guess the product works fine, nothing special though.""

Respond with exactly one word: positive, negative, or neutral.",neutral.,neutral,1,1,2608.8788000051863,TRUE
7,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""I guess the product works fine, nothing special though.""

Respond with exactly one word: positive, negative, or neutral.",neutral.,neutral,1,1,2589.010000003327,TRUE
9,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The hotel was decent for the price we paid.""

Respond with exactly one word: positive, negative, or neutral.",neutral.,neutral,1,1,2505.3146999998717,TRUE
9,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The hotel was decent for the price we paid.""

Respond with exactly one word: positive, negative, or neutral.",neutral.,neutral,1,1,2503.943399999116,TRUE
10,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""Not my favorite, but my kids seemed to enjoy it.""

Respond with exactly one word: positive, negative, or neutral.",neutral.,neutral,1,1,2591.7341000022134,TRUE
10,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""Not my favorite, but my kids seemed to enjoy it.""

Respond with exactly one word: positive, negative, or neutral.",neutral.,neutral,1,1,2593.369599999278,TRUE
11,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""Oh great, another meeting that could have been an email.""

Respond with exactly one word: positive, negative, or neutral.",Negative.,negative,1,1,2566.839400002209,TRUE
11,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""Oh great, another meeting that could have been an email.""

Respond with exactly one word: positive, negative, or neutral.",Negative.,negative,1,1,2603.2929,TRUE
12,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The restaurant was empty for a reason, as we soon discovered.""

Respond with exactly one word: positive, negative, or neutral.",negative,negative,1,1,2648.8427000003867,TRUE
12,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The restaurant was empty for a reason, as we soon discovered.""

Respond with exactly one word: positive, negative, or neutral.",negative.,negative,1,1,2573.366500000702,TRUE
14,sentiment,3,1,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""What a surprise to find such quality at this establishment.""

Respond with exactly one word: positive, negative, or neutral.",positive.,positive,1,1,2579.0329999945243,TRUE
14,sentiment,3,2,"Question: What is the sentiment of this text? Options: positive, negative, neutral. Text: ""What a surprise to find such quality at this establishment.""

Respond with exactly one word: positive, negative, or neutral.",positive.,positive,1,1,2595.996100004413,TRUE
22,math,3,1,"Question: A store sells notebooks for $3 each. If you buy 4 notebooks and pay with a $20 bill, how much change do you get?

Respond with only the numerical answer.",$8,8,1,1,2554.690599994501,TRUE
23,math,3,1,"Question: If a train travels 60 miles per hour for 2.5 hours, how many miles does it travel?

Respond with only the numerical answer.",150,150,1,1,2603.1275000059395,TRUE
23,math,3,2,"Question: If a train travels 60 miles per hour for 2.5 hours, how many miles does it travel?

Respond with only the numerical answer.",150,150,1,1,2638.362899997446,TRUE
25,math,3,2,"Question: A shirt originally costs $40. It's on sale for 25% off. What is the sale price?

Respond with only the numerical answer.",$30,30,1,1,2571.9686999946134,TRUE
26,math,3,1,"Question: If 5 workers can build a wall in 8 days, how many days would it take 10 workers?

Respond with only the numerical answer.",4,4,1,1,2539.3184999993537,TRUE
26,math,3,2,"Question: If 5 workers can build a wall in 8 days, how many days would it take 10 workers?

Respond with only the numerical answer.",4,4,1,1,2646.8227000004845,TRUE
27,math,3,1,"Question: A rectangle has a length of 12 cm and width of 8 cm. What is its perimeter?

Respond with only the numerical answer.",Perimeter = 2(length + width) = 2(12 + 8) = 40 cm,40,1,1,2982.9529999988154,TRUE
27,math,3,2,"Question: A rectangle has a length of 12 cm and width of 8 cm. What is its perimeter?

Respond with only the numerical answer.",Perimeter = 2(length + width) = 2(12 + 8) = 40 cm,40,1,1,2929.0099999998347,TRUE
29,math,3,1,"Question: A tank is 1/3 full. After adding 40 liters, it becomes 2/3 full. What is the tank's total capacity?

Respond with only the numerical answer.","Let x be the total capacity of the tank.

Since the tank was initially 1/3 full, it contained (1/3)x liters of liquid.

When 40 liters were added, it became 2/3 full, so it now contains (2/3)x liters of liquid.

We can set up an equation based on this information:

(1/3)x + 40 = (2/3)x

To solve for x, we can multiply both sides by 3 to eliminate the fractions:

x + 120 = 2x

Subtracting x from both sides gives us:

120 = x

So, the total capacity of the tank is 120 liters.",120,1,1,4787.1091999986675,TRUE
31,math,3,1,"Question: A car travels the first half of a journey at 40 mph and the second half at 60 mph. What is the average speed for the entire journey?

Respond with only the numerical answer.",48 mph.,48,1,1,2653.339700002107,TRUE
31,math,3,2,"Question: A car travels the first half of a journey at 40 mph and the second half at 60 mph. What is the average speed for the entire journey?

Respond with only the numerical answer.",48 mph.,48,1,1,2542.1301999958814,TRUE
48,logic,3,2,"Question: If not A then B. If B then C. If not C then D. We know D is false. What is A?

Respond with only: true or false.",true.,TRUE,1,1,2585.6409999978496,TRUE
50,logic,3,1,"Question: If either A or B is true (but not both), and if A is true then C is true, and C is false, what is B?

Respond with only: true or false.",true.,TRUE,1,1,2632.9423999995925,TRUE
