id,category,difficulty,run,prompt,response,expected,correct,confidence,latency_ms,success
11,sentiment,3,2,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""Oh great, another meeting that could have been an email.""

Answer concisely with just the answer, no explanation.",Negative,negative,1,1,2332.2230000048876,TRUE
12,sentiment,3,1,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The restaurant was empty for a reason, as we soon discovered.""

Answer concisely with just the answer, no explanation.",Negative,negative,1,1,2474.3694000062533,TRUE
12,sentiment,3,2,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The restaurant was empty for a reason, as we soon discovered.""

Answer concisely with just the answer, no explanation.",Negative,negative,1,1,2363.222499960102,TRUE
13,sentiment,3,1,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""I'm sure the designer tried their best with what they had.""

Answer concisely with just the answer, no explanation.",Neutral.,negative,0,0,2457.8041000058874,TRUE
13,sentiment,3,2,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""I'm sure the designer tried their best with what they had.""

Answer concisely with just the answer, no explanation.",Neutral.,negative,0,0,2371.7284000013024,TRUE
14,sentiment,3,1,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""What a surprise to find such quality at this establishment.""

Answer concisely with just the answer, no explanation.",positive,positive,1,1,2380.031799955759,TRUE
14,sentiment,3,2,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""What a surprise to find such quality at this establishment.""

Answer concisely with just the answer, no explanation.",positive,positive,1,1,2414.0912999864668,TRUE
15,sentiment,3,1,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The presentation was certainly... memorable.""

Answer concisely with just the answer, no explanation.",Neutral.,negative,0,0,2400.8543000090867,TRUE
15,sentiment,3,2,"Answer the following question:
What is the sentiment of this text? Options: positive, negative, neutral. Text: ""The presentation was certainly... memorable.""

Answer concisely with just the answer, no explanation.",Positive,negative,0,0,2348.2478999649175,TRUE
16,math,3,1,"Answer the following question:
A store offers 30% off, then an additional 20% off the sale price. What is the total percentage discount from the original price?

Answer concisely with just the answer, no explanation.",51.80%,44,0,0,2520.1176999835297,TRUE
16,math,3,2,"Answer the following question:
A store offers 30% off, then an additional 20% off the sale price. What is the total percentage discount from the original price?

Answer concisely with just the answer, no explanation.",52%,44,0,0,2413.414200011175,TRUE
17,math,3,1,"Answer the following question:
If a clock loses 15 minutes every hour, what time will it show after 4 real hours if it started at 12:00?

Answer concisely with just the answer, no explanation.",5:45,1:00,0,0,2390.9478000132367,TRUE
17,math,3,2,"Answer the following question:
If a clock loses 15 minutes every hour, what time will it show after 4 real hours if it started at 12:00?

Answer concisely with just the answer, no explanation.",8:45,1:00,0,0,2304.2369000031613,TRUE
18,math,3,1,"Answer the following question:
A boat travels upstream at 8 km/h and downstream at 12 km/h. What is the speed of the current?

Answer concisely with just the answer, no explanation.",5 km/h,2,0,0,2435.875099967234,TRUE
18,math,3,2,"Answer the following question:
A boat travels upstream at 8 km/h and downstream at 12 km/h. What is the speed of the current?

Answer concisely with just the answer, no explanation.",4 km/h.,2,0,0,2408.8382000336424,TRUE
19,math,3,1,"Answer the following question:
Two candles of equal length burn at different rates. One burns in 4 hours, the other in 6 hours. After how many hours will one be twice the length of the other?

Answer concisely with just the answer, no explanation.",8,3,0,0,2370.1107999659143,TRUE
19,math,3,2,"Answer the following question:
Two candles of equal length burn at different rates. One burns in 4 hours, the other in 6 hours. After how many hours will one be twice the length of the other?

Answer concisely with just the answer, no explanation.",8,3,0,0,2338.205599982757,TRUE
20,math,3,1,"Answer the following question:
A ladder leans against a wall. The foot is 6 meters from the wall and reaches 8 meters up. How long is the ladder?

Answer concisely with just the answer, no explanation.",The length of the ladder can be calculated using the Pythagorean theorem: √(6² + 8²) = √(36 + 64) = √100 = 10 meters.,10,1,1,3135.753599985037,TRUE
20,math,3,2,"Answer the following question:
A ladder leans against a wall. The foot is 6 meters from the wall and reaches 8 meters up. How long is the ladder?

Answer concisely with just the answer, no explanation.",9.24 meters (using Pythagorean theorem: √(6² + 8²) = √(36 + 64)),10,0,0,2746.614200004842,TRUE
21,math,3,1,"Answer the following question:
If you write all integers from 1 to 100, how many times do you write the digit 9?

Answer concisely with just the answer, no explanation.",19,20,0,0,2298.8451999844983,TRUE
21,math,3,2,"Answer the following question:
If you write all integers from 1 to 100, how many times do you write the digit 9?

Answer concisely with just the answer, no explanation.",19,20,0,0,2264.579499955289,TRUE
22,math,3,1,"Answer the following question:
A store sells notebooks for $3 each. If you buy 4 notebooks and pay with a $20 bill, how much change do you get?

Answer concisely with just the answer, no explanation.",$6.,8,0,0,2434.2895000008866,TRUE
22,math,3,2,"Answer the following question:
A store sells notebooks for $3 each. If you buy 4 notebooks and pay with a $20 bill, how much change do you get?

Answer concisely with just the answer, no explanation.",$6,8,0,0,2337.5405000406317,TRUE
23,math,3,1,"Answer the following question:
If a train travels 60 miles per hour for 2.5 hours, how many miles does it travel?

Answer concisely with just the answer, no explanation.",150,150,1,1,2419.2052999860607,TRUE
23,math,3,2,"Answer the following question:
If a train travels 60 miles per hour for 2.5 hours, how many miles does it travel?

Answer concisely with just the answer, no explanation.",150 miles.,150,1,1,2403.9554999908432,TRUE
24,math,3,1,"Answer the following question:
John has 24 cookies. He gives 1/3 to his sister and eats 4 himself. How many cookies are left?

Answer concisely with just the answer, no explanation.",18,12,0,0,2399.143999966327,TRUE
24,math,3,2,"Answer the following question:
John has 24 cookies. He gives 1/3 to his sister and eats 4 himself. How many cookies are left?

Answer concisely with just the answer, no explanation.",19,12,0,0,2244.4557000417262,TRUE
25,math,3,1,"Answer the following question:
A shirt originally costs $40. It's on sale for 25% off. What is the sale price?

Answer concisely with just the answer, no explanation.",$30,30,1,1,2379.8713000142016,TRUE
25,math,3,2,"Answer the following question:
A shirt originally costs $40. It's on sale for 25% off. What is the sale price?

Answer concisely with just the answer, no explanation.",$30,30,1,1,2375.2024000277743,TRUE
26,math,3,1,"Answer the following question:
If 5 workers can build a wall in 8 days, how many days would it take 10 workers?

Answer concisely with just the answer, no explanation.",4 days.,4,1,1,2441.4740999927744,TRUE
26,math,3,2,"Answer the following question:
If 5 workers can build a wall in 8 days, how many days would it take 10 workers?

Answer concisely with just the answer, no explanation.",4,4,1,1,2328.1695999903604,TRUE
27,math,3,1,"Answer the following question:
A rectangle has a length of 12 cm and width of 8 cm. What is its perimeter?

Answer concisely with just the answer, no explanation.",24 cm,40,0,0,2440.5909000197425,TRUE
27,math,3,2,"Answer the following question:
A rectangle has a length of 12 cm and width of 8 cm. What is its perimeter?

Answer concisely with just the answer, no explanation.",24 cm,40,0,0,2391.8958000140265,TRUE
28,math,3,1,"Answer the following question:
You score 85, 92, and 78 on three tests. What is your average score?

Answer concisely with just the answer, no explanation.",83.67,85,0,0,2430.1282999804243,TRUE
28,math,3,2,"Answer the following question:
You score 85, 92, and 78 on three tests. What is your average score?

Answer concisely with just the answer, no explanation.",83.33,85,0,0,2398.8993000239134,TRUE
29,math,3,1,"Answer the following question:
A tank is 1/3 full. After adding 40 liters, it becomes 2/3 full. What is the tank's total capacity?

Answer concisely with just the answer, no explanation.",240 liters.,120,0,0,2403.6446000100113,TRUE
29,math,3,2,"Answer the following question:
A tank is 1/3 full. After adding 40 liters, it becomes 2/3 full. What is the tank's total capacity?

Answer concisely with just the answer, no explanation.",240,120,0,0,2336.5790999960154,TRUE
30,math,3,1,"Answer the following question:
If the price of an item increases by 20% and then decreases by 20%, what is the net percentage change?

Answer concisely with just the answer, no explanation.",0%,-4,0,0,2434.3056000070646,TRUE
30,math,3,2,"Answer the following question:
If the price of an item increases by 20% and then decreases by 20%, what is the net percentage change?

Answer concisely with just the answer, no explanation.",0%,-4,0,0,2397.4440000019968,TRUE
31,math,3,1,"Answer the following question:
A car travels the first half of a journey at 40 mph and the second half at 60 mph. What is the average speed for the entire journey?

Answer concisely with just the answer, no explanation.",52.5 mph.,48,0,0,2463.0507999681868,TRUE
31,math,3,2,"Answer the following question:
A car travels the first half of a journey at 40 mph and the second half at 60 mph. What is the average speed for the entire journey?

Answer concisely with just the answer, no explanation.",80 mph,48,0,0,2307.8194000408985,TRUE
32,math,3,1,"Answer the following question:
Three pipes can fill a tank in 6, 8, and 12 hours respectively. How long to fill the tank if all three pipes are open?

Answer concisely with just the answer, no explanation.",2 hours.,2.67,0,0,2455.323100031819,TRUE
32,math,3,2,"Answer the following question:
Three pipes can fill a tank in 6, 8, and 12 hours respectively. How long to fill the tank if all three pipes are open?

Answer concisely with just the answer, no explanation.",4 hours.,2.67,0,0,2392.101300007198,TRUE
33,math,3,1,"Answer the following question:
A sum of money doubles in 5 years at simple interest. What is the rate of interest per annum?

Answer concisely with just the answer, no explanation.",10%,20,0,0,2388.6724000331014,TRUE
33,math,3,2,"Answer the following question:
A sum of money doubles in 5 years at simple interest. What is the rate of interest per annum?

Answer concisely with just the answer, no explanation.",2%,20,0,0,2375.9000999853015,TRUE
34,math,3,1,"Answer the following question:
If 8 men can complete a work in 12 days, how many men are needed to complete the same work in 6 days?

Answer concisely with just the answer, no explanation.",24 men.,16,0,0,2436.866700008977,TRUE
34,math,3,2,"Answer the following question:
If 8 men can complete a work in 12 days, how many men are needed to complete the same work in 6 days?

Answer concisely with just the answer, no explanation.",24,16,0,0,2322.9173,TRUE
35,math,3,1,"Answer the following question:
A merchant marks his goods 40% above cost price and gives a 20% discount. What is his profit percentage?

Answer concisely with just the answer, no explanation.",24%,12,0,0,2443.9790999749675,TRUE
35,math,3,2,"Answer the following question:
A merchant marks his goods 40% above cost price and gives a 20% discount. What is his profit percentage?

Answer concisely with just the answer, no explanation.",56%,12,0,0,2390.3437000117265,TRUE
36,logic,3,1,"Answer the following question:
All roses are flowers. Some flowers fade quickly. Can we conclude that some roses fade quickly?

Answer concisely with just the answer, no explanation.","No, we cannot conclude that some roses fade quickly.",no,1,0.95,2585.7504999730736,TRUE
36,logic,3,2,"Answer the following question:
All roses are flowers. Some flowers fade quickly. Can we conclude that some roses fade quickly?

Answer concisely with just the answer, no explanation.",No.,no,1,1,2257.045,TRUE
37,logic,3,1,"Answer the following question:
If no heroes are cowards, and some soldiers are heroes, can we conclude that some soldiers are not cowards?

Answer concisely with just the answer, no explanation.",Yes,yes,1,1,2364.0884999767877,TRUE
37,logic,3,2,"Answer the following question:
If no heroes are cowards, and some soldiers are heroes, can we conclude that some soldiers are not cowards?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1,2389.0750000136904,TRUE
38,logic,3,1,"Answer the following question:
All managers are employees. No employees are shareholders. Tom is a shareholder. Can Tom be a manager?

Answer concisely with just the answer, no explanation.",Yes.,no,0,0,2415.9839999629185,TRUE
38,logic,3,2,"Answer the following question:
All managers are employees. No employees are shareholders. Tom is a shareholder. Can Tom be a manager?

Answer concisely with just the answer, no explanation.","Yes, Tom can be a manager.",no,0,0,2516.0741000436246,TRUE
39,logic,3,1,"Answer the following question:
Some cats are black. All black things absorb heat. Can we conclude all cats absorb heat?

Answer concisely with just the answer, no explanation.",No,no,1,1,2266.6376000270247,TRUE
39,logic,3,2,"Answer the following question:
Some cats are black. All black things absorb heat. Can we conclude all cats absorb heat?

Answer concisely with just the answer, no explanation.",No.,no,1,1,2399.0919000352733,TRUE
40,logic,3,1,"Answer the following question:
If P implies Q, and R implies not-Q, and we know R is true, what can we say about P?

Answer concisely with just the answer, no explanation.",Not-P.,P is false,0,0,2447.2119999700226,TRUE
40,logic,3,2,"Answer the following question:
If P implies Q, and R implies not-Q, and we know R is true, what can we say about P?

Answer concisely with just the answer, no explanation.",P is false.,P is false,1,1,2405.237000028137,TRUE
41,logic,3,1,"Answer the following question:
All A are B. All B are C. Is it true that all A are C?

Answer concisely with just the answer, no explanation.",Yes,yes,1,1,2354.462999966927,TRUE
41,logic,3,2,"Answer the following question:
All A are B. All B are C. Is it true that all A are C?

Answer concisely with just the answer, no explanation.",Yes,yes,1,1,2392.1588000375777,TRUE
42,logic,3,1,"Answer the following question:
No fish are mammals. All dolphins are mammals. Are any dolphins fish?

Answer concisely with just the answer, no explanation.",No.,no,1,1,2418.3996000210755,TRUE
42,logic,3,2,"Answer the following question:
No fish are mammals. All dolphins are mammals. Are any dolphins fish?

Answer concisely with just the answer, no explanation.",Yes.,no,0,0,2391.0004000063054,TRUE
43,logic,3,1,"Answer the following question:
If it rains, the picnic is cancelled. The picnic was not cancelled. Did it rain?

Answer concisely with just the answer, no explanation.",No.,no,1,1,2408.750400005374,TRUE
43,logic,3,2,"Answer the following question:
If it rains, the picnic is cancelled. The picnic was not cancelled. Did it rain?

Answer concisely with just the answer, no explanation.",No.,no,1,1,2390.0937999715097,TRUE
44,logic,3,1,"Answer the following question:
Some doctors are musicians. All musicians are artists. Are some doctors artists?

Answer concisely with just the answer, no explanation.","No, there is not enough information to conclude that all doctors are artists.",yes,0,0,2640.744899981655,TRUE
44,logic,3,2,"Answer the following question:
Some doctors are musicians. All musicians are artists. Are some doctors artists?

Answer concisely with just the answer, no explanation.",Yes,yes,1,1,2204.1286999592558,TRUE
45,logic,3,1,"Answer the following question:
All squares are rectangles. Not all rectangles are squares. Can a shape be a rectangle but not a square?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1,2367.272899951786,TRUE
45,logic,3,2,"Answer the following question:
All squares are rectangles. Not all rectangles are squares. Can a shape be a rectangle but not a square?

Answer concisely with just the answer, no explanation.",Yes.,yes,1,1,2390.966299979482,TRUE
46,logic,3,1,"Answer the following question:
If A implies B, and B implies C, and we know C is false, what can we conclude about A?

Answer concisely with just the answer, no explanation.",A.,A is false,0,0,2398.1010999996215,TRUE
46,logic,3,2,"Answer the following question:
If A implies B, and B implies C, and we know C is false, what can we conclude about A?

Answer concisely with just the answer, no explanation.",A is also false.,A is false,1,0.9,2446.778899990022,TRUE
47,logic,3,1,"Answer the following question:
All politicians are liars. No liars are trustworthy. Some trustworthy people are teachers. Can any politicians be teachers?

Answer concisely with just the answer, no explanation.",No,yes,0,0,2325.711700017564,TRUE
47,logic,3,2,"Answer the following question:
All politicians are liars. No liars are trustworthy. Some trustworthy people are teachers. Can any politicians be teachers?

Answer concisely with just the answer, no explanation.",No.,yes,0,0,2412.7810999634676,TRUE
48,logic,3,1,"Answer the following question:
If not A then B. If B then C. If not C then D. We know D is false. What is A?

Answer concisely with just the answer, no explanation.",False.,TRUE,0,0,2400.3893000190146,TRUE
48,logic,3,2,"Answer the following question:
If not A then B. If B then C. If not C then D. We know D is false. What is A?

Answer concisely with just the answer, no explanation.",FALSE,TRUE,0,0,2367.8543000132777,TRUE
49,logic,3,1,"Answer the following question:
Some X are Y. All Y are Z. No Z are W. Can any X be W?

Answer concisely with just the answer, no explanation.",No.,some cannot,0,0,2458.3950999658555,TRUE
49,logic,3,2,"Answer the following question:
Some X are Y. All Y are Z. No Z are W. Can any X be W?

Answer concisely with just the answer, no explanation.",No.,some cannot,0,0,2363.575699971989,TRUE
50,logic,3,1,"Answer the following question:
If either A or B is true (but not both), and if A is true then C is true, and C is false, what is B?

Answer concisely with just the answer, no explanation.",False.,TRUE,0,0,2411.023300024681,TRUE
50,logic,3,2,"Answer the following question:
If either A or B is true (but not both), and if A is true then C is true, and C is false, what is B?

Answer concisely with just the answer, no explanation.",B,TRUE,0,0,2375.628199952189,TRUE
51,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The neural implant shows promise for treating depression, but FDA approval and insurance coverage remain uncertain.""

Answer concisely with just the answer, no explanation.",Science,health,0,0,2410.103500005789,TRUE
51,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The neural implant shows promise for treating depression, but FDA approval and insurance coverage remain uncertain.""

Answer concisely with just the answer, no explanation.",Science,health,0,0,2339.223699993454,TRUE
52,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The athlete's NFT collection sold out in minutes, raising questions about sports memorabilia in the digital age.""

Answer concisely with just the answer, no explanation.",sports,sports,1,1,2471.0284000029787,TRUE
52,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The athlete's NFT collection sold out in minutes, raising questions about sports memorabilia in the digital age.""

Answer concisely with just the answer, no explanation.",sports,sports,1,1,2350.111600011587,TRUE
53,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The fermentation process yields both artisanal flavors and potentially profitable probiotic strains.""

Answer concisely with just the answer, no explanation.",science,food,0,0,2446.247100015171,TRUE
53,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The fermentation process yields both artisanal flavors and potentially profitable probiotic strains.""

Answer concisely with just the answer, no explanation.",science,food,0,0,2350.922899961006,TRUE
54,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Quantum computing threatens current encryption standards, sending cybersecurity stocks into turmoil.""

Answer concisely with just the answer, no explanation.",finance,finance,1,1,2452.272999973502,TRUE
54,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Quantum computing threatens current encryption standards, sending cybersecurity stocks into turmoil.""

Answer concisely with just the answer, no explanation.",finance,finance,1,1,2373.0067999567837,TRUE
55,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The community garden initiative tackles food deserts while building neighborhood connections.""

Answer concisely with just the answer, no explanation.",Social,social,1,1,2422.415999986697,TRUE
55,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The community garden initiative tackles food deserts while building neighborhood connections.""

Answer concisely with just the answer, no explanation.",Social.,social,1,1,2388.313499977812,TRUE
56,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Tesla's stock rose 5% following the announcement of their new battery technology.""

Answer concisely with just the answer, no explanation.",finance,finance,1,1,2396.637100027874,TRUE
56,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Tesla's stock rose 5% following the announcement of their new battery technology.""

Answer concisely with just the answer, no explanation.",Technology,finance,0,0,2346.8259000219405,TRUE
57,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The Olympic athlete credits her strict diet for her gold medal performance.""

Answer concisely with just the answer, no explanation.",Sports.,sports,1,1,2479.7600000165403,TRUE
57,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The Olympic athlete credits her strict diet for her gold medal performance.""

Answer concisely with just the answer, no explanation.",Sports.,sports,1,1,2368.419000005815,TRUE
58,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The AI-powered fitness app helps users track calories and workout routines.""

Answer concisely with just the answer, no explanation.",technology,technology,1,1,2389.215199975297,TRUE
58,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The AI-powered fitness app helps users track calories and workout routines.""

Answer concisely with just the answer, no explanation.",Technology.,technology,1,1,2430.276300001424,TRUE
59,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Climate scientists warn that rising sea levels threaten coastal economies.""

Answer concisely with just the answer, no explanation.",science,science,1,1,2367.098300019279,TRUE
59,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Climate scientists warn that rising sea levels threaten coastal economies.""

Answer concisely with just the answer, no explanation.",Science,science,1,1,2329.4809000217356,TRUE
60,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The celebrity chef opened a new restaurant featuring fusion cuisine and live music.""

Answer concisely with just the answer, no explanation.",food,food,1,1,2492.867399996612,TRUE
60,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The celebrity chef opened a new restaurant featuring fusion cuisine and live music.""

Answer concisely with just the answer, no explanation.",Social,food,0,0,2326.1412,TRUE
61,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The biotech startup's IPO exceeded expectations as investors bet on their cancer treatment research.""

Answer concisely with just the answer, no explanation.",finance,finance,1,1,2465.8387000090443,TRUE
61,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The biotech startup's IPO exceeded expectations as investors bet on their cancer treatment research.""

Answer concisely with just the answer, no explanation.",finance,finance,1,1,2336.4357000100426,TRUE
62,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The e-sports tournament attracted millions of viewers and offered prize money rivaling traditional sports.""

Answer concisely with just the answer, no explanation.",sports,sports,1,1,2466.1835999577306,TRUE
62,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The e-sports tournament attracted millions of viewers and offered prize money rivaling traditional sports.""

Answer concisely with just the answer, no explanation.",sports.,sports,1,1,2382.1938000037335,TRUE
63,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Smart home devices are revolutionizing how we manage our health and daily routines.""

Answer concisely with just the answer, no explanation.",Science,technology,0,0,2373.542799963616,TRUE
63,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Smart home devices are revolutionizing how we manage our health and daily routines.""

Answer concisely with just the answer, no explanation.",Science.,technology,0,0,2447.871699987445,TRUE
64,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The documentary explores how social media algorithms influence political opinions and mental health.""

Answer concisely with just the answer, no explanation.",Social.,technology,0,0,2393.432100012433,TRUE
64,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""The documentary explores how social media algorithms influence political opinions and mental health.""

Answer concisely with just the answer, no explanation.",social.,technology,0,0,2384.9552999599837,TRUE
65,classification,3,1,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Urban farms are addressing food security while providing job training for at-risk youth.""

Answer concisely with just the answer, no explanation.",Social.,social,1,1,2409.0286000282504,TRUE
65,classification,3,2,"Answer the following question:
What category does this text belong to? Options: technology, sports, food, finance, health, science, social. Text: ""Urban farms are addressing food security while providing job training for at-risk youth.""

Answer concisely with just the answer, no explanation.",Social,social,1,1,2343.3893999899738,TRUE
